Brand,ModelNumber,Price_YourData,Price_TimeZ,CaseDiameter_YourData,CaseDiameter_TimeZ,CaseMaterial_YourData,CaseMaterial_TimeZ,CaseMaterial_YourData_Std,CaseMaterial_TimeZ_Std,Price_Match,CaseDiameter_Match,CaseMaterial_Match
Piaget,G0A39193,62500.0,62500.0,38.0,2738.0,"White Gold, Diamond",White Gold,other,other,True,False,True
Piaget,G0A44010,49900.0,49900.0,42.0,42.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A44011,78000.0,78000.0,42.0,42.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A44212,37100.0,37100.0,26.0,26.0,"White Gold, Diamond","Setting,Diamonds",other,other,True,True,True
Piaget,G0A44298,37100.0,37100.0,29.0,29.0,"White Gold, Diamond","Setting,Diamonds",other,other,True,True,True
Piaget,G0A44299,40600.0,40600.0,34.0,34.0,"White Gold, Diamond","Setting,Diamonds",other,other,True,True,True
Piaget,G0A44081,10300.0,10300.0,29.0,29.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A44091,11900.0,11900.0,34.0,34.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A44292,20400.0,20400.0,34.0,34.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A44532,15700.0,15700.0,24.0,24.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A44534,14500.0,14500.0,24.0,24.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A43150,25600.0,25600.0,26.0,26.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A43151,24400.0,24400.0,26.0,26.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45162,35300.0,35300.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A45402,27300.0,27300.0,40.0,40.0,White Gold,White Gold,other,other,True,True,True
Piaget,G0A45082,24600.0,24600.0,29.0,29.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45363,64500.0,64500.0,32.0,32.0,"White Gold, Diamond, Blue Sapphire",White Gold,other,other,True,True,True
Piaget,G0A45050,19800.0,19800.0,38.0,38.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A45152,25200.0,25200.0,26.0,26.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A45400,26100.0,26100.0,40.0,40.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A45403,37100.0,37100.0,40.0,40.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A45401,36000.0,36000.0,40.0,40.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45180,60500.0,60500.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A45406,27500.0,27500.0,35.0,35.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45405,20300.0,20300.0,35.0,35.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A45004,30200.0,30200.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A45001,30200.0,30200.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A45121,46400.0,46400.0,41.0,41.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A45062,12800.0,12800.0,29.0,29.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45072,15100.0,15100.0,34.0,34.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A45123,37100.0,37100.0,41.0,41.0,White Gold,White Gold,other,other,True,True,True
Piaget,G0A45037,81500.0,81500.0,18.0,18.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A46151,24500.0,24500.0,26.0,26.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A46182,72500.0,72500.0,32.0,32.0,"Rose Gold, Diamond, Pink Sapphire",Rose Gold,other,other,True,True,True
Piaget,G0A46180,74000.0,74000.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A46009,51000.0,51000.0,42.0,42.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A46010,70000.0,70000.0,42.0,42.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A46019,23100.0,23100.0,36.0,36.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A46020,53500.0,53500.0,36.0,36.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A46023,39700.0,39700.0,36.0,36.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A46024,68000.0,68000.0,36.0,36.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A46018,15500.0,15500.0,36.0,36.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A46540,67500.0,67500.0,38.0,38.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A47151,17300.0,17300.0,26.0,26.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47008,30200.0,30200.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A47162,56500.0,56500.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A47104,39100.0,39100.0,36.0,36.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47161,28800.0,28800.0,32.0,32.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47014,12900.0,12900.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A47010,31900.0,31900.0,42.0,42.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A47181,72500.0,72500.0,32.0,32.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47124,45300.0,45300.0,41.0,41.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47105,58000.0,58000.0,36.0,36.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A47027,23100.0,23100.0,36.0,36.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A46086,39500.0,39500.0,29.0,29.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A46063,26500.0,26500.0,29.0,29.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A46073,30200.0,30200.0,34.0,34.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A47540,67500.0,67500.0,38.0,38.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A47017,13400.0,13400.0,36.0,36.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A48005,60000.0,60000.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A48080,8350.0,8350.0,29.0,29.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A48090,9550.0,9550.0,34.0,34.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A48006,77500.0,77500.0,42.0,42.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A48007,,,42.0,42.0,"White Gold, Sapphire",White Gold,other,other,False,True,True
Piaget,G0A48213,52500.0,52500.0,32.0,32.0,"Rose Gold, Diamond","Diamonds,Brilliant Cut",other,other,True,True,True
Piaget,G0A48212,54000.0,54000.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A48360,42100.0,42100.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A48361,41000.0,41000.0,32.0,32.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A48362,56000.0,56000.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A48390,7650.0,7650.0,34.0,34.0,Diamond,Stainless Steel,other,other,True,True,True
Piaget,G0A48214,54500.0,54500.0,32.0,32.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A48125,36000.0,36000.0,41.0,41.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A48022,12900.0,12900.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A48026,29000.0,29000.0,36.0,36.0,"Steel, Rose Gold, Diamond","Stainless Steel,Rose Gold",other,other,True,True,True
Piaget,G0A48024,19300.0,19300.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A48168,75000.0,75000.0,26.0,26.0,"Rose Gold, Diamond",Gold,other,other,True,True,True
Piaget,G0A49150,73000.0,,38.0,38.0,Nan,Gold,other,other,False,True,True
Piaget,G0A48380,7000.0,7000.0,29.0,29.0,Diamond,Stainless Steel,other,other,True,True,True
Piaget,G0A49028,21600.0,21600.0,36.0,36.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Piaget,G0A48021,31900.0,31900.0,42.0,42.0,Rose Gold,Rose Gold,other,other,True,True,True
Piaget,G0A49024,20400.0,20400.0,42.0,42.4,Steel,Stainless Steel,other,other,True,False,True
Piaget,G0A49213,52500.0,52500.0,32.0,32.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A49360,42900.0,42900.0,32.0,32.0,"White Gold, Diamond",White Gold,other,other,True,True,True
Piaget,G0A49022,14500.0,14500.0,42.0,42.0,Steel,Stainless Steel,other,other,True,True,True
Piaget,G0A49029,53500.0,53500.0,36.0,36.0,"Rose Gold, Diamond",Rose Gold,other,other,True,True,True
Piaget,G0A49011,42900.0,42900.0,42.0,42.0,Nan,"Titanium,Ceramic",other,other,True,True,True
Piaget,G0A50028,15500.0,15500.0,36.0,36.0,"Steel, Diamond",Stainless Steel,other,other,True,True,True
Audemars Piguet,26398BC.OO.D002CR.02,,14732000.0,42.0,42.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26398BC.OO.D002CR.04,,13351000.0,42.0,42.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26395NR.OO.D002KB.01,,2993000.0,41.0,41.0,Black Ceramic,"Ceramic,Rose Gold",other,other,False,True,True
Audemars Piguet,26399NB.OO.D009KB.01,,,41.0,41.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26396NB.OO.D002KB.01,,1351000.0,41.0,41.0,Black Ceramic,"White Gold,Ceramic",other,other,False,True,True
Audemars Piguet,26396NR.OO.D002KB.01,,1351000.0,41.0,41.0,Black Ceramic,"Ceramic,Rose Gold",other,other,False,True,True
Audemars Piguet,26394BC.OO.D027KB.01,109300.0,109300.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15212NB.OO.A002KB.01-AB,59600.0,59600.0,41.0,41.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26393BC.OO.A002KB.01,49700.0,49700.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26393BC.OO.A002KB.02,85600.0,85600.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26393CR.OO.A002KB.01,49700.0,49700.0,41.0,41.0,18-Carat Pink Gold,"White Gold,Rose Gold",other,other,True,True,True
Audemars Piguet,26393CR.OO.A008KB.01,49700.0,49700.0,41.0,41.0,18-Carat Pink Gold,White Gold,other,other,True,True,True
Audemars Piguet,26393NB.OO.A002KB.01,49700.0,49700.0,41.0,41.0,Black Ceramic,"Ceramic,White Gold",other,other,True,True,True
Audemars Piguet,26393NR.OO.A002KB.01,49700.0,49700.0,41.0,41.0,Black Ceramic,"Pink Gold,Ceramic",other,other,True,True,True
Audemars Piguet,26393NR.OO.A002KB.02,49700.0,49700.0,41.0,41.0,Black Ceramic,"Ceramic,Rose Gold",other,other,True,True,True
Audemars Piguet,26393OR.OO.A056KB.01,49700.0,49700.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26393OR.OO.A348KB.01,49700.0,49700.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26393QT.OO.A064KB.01,38500.0,38500.0,41.0,41.0,Black Ceramic,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,26393ST.OO.A056KB.01,36000.0,36000.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26393ST.OO.A348KB.01,36000.0,36000.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15210OR.OO.A002KB.02,35400.0,35400.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,15210OR.OO.A002KB.03,35400.0,35400.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,15210OR.OO.A056KB.01,35400.0,35400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15210OR.OO.A348KB.01,35400.0,35400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15210QT.OO.A064KB.01,28600.0,28600.0,41.0,41.0,Black Ceramic,"Ceramic,Stainless Steel",other,other,True,True,True
Audemars Piguet,15210ST.OO.A056KB.01,26100.0,26100.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15210ST.OO.A348KB.01,26100.0,26100.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15210BC.OO.A002KB.02,50900.0,50900.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15210BC.ZZ.D128CR.01,,824000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,77410OR.OO.A342CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77410OR.OO.A344CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77410OR.OO.A623CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,77410OR.OO.A825CR.01,34200.0,34200.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,77410BC.ZZ.D132CR.01,103700.0,103700.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,77410OR.ZZ.D343CR.01,103700.0,103700.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26605CB.OO.1248CB.01,,7309000.0,44.0,44.0,White Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26605CE.OO.1248CE.01,,7309000.0,44.0,44.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591CE.OO.D002CA.01,,3223000.0,42.0,42.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591CE.OO.D002CA.02,,3315000.0,42.0,42.0,Black Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26591TI.OO.1252TI.03,,3138000.0,42.0,42.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26730BA.OO.1320BA.01,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,26730BA.ZZ.1320BA.01,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,26730OR.OO.1320OR.05,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26730ST.OO.1320ST.05,,318549.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,26730TI.OO.1320TI.02,,1351000.0,41.0,41.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26735SG.OO.1320SG.01,,2304000.0,41.0,41.0,18-Carat Sand Gold,Sand Gold,other,other,False,True,True
Audemars Piguet,26574BC.OO.1220BC.01,,1377000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26574BC.OO.1220BC.02,,1321000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26574OR.OO.1220OR.03,,1197000.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,False,True,True
Audemars Piguet,26579CS.OO.1225CS.01,,1197000.0,41.0,41.0,Blue Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26585CE.OO.1225CE.01,,1474000.0,41.0,41.0,Black Ceramic,"Titanium,Ceramic",other,other,False,True,True
Audemars Piguet,26585CM.OO.D301VE.01,,1641000.0,41.0,41.0,Brown Ceramic,Ceramic,other,other,False,True,True
Audemars Piguet,26586TI.OO.1240TI.01,,1262000.0,41.0,41.0,Titanium,Titanium,other,other,False,True,True
Audemars Piguet,26598BC.ZZ.1220BC.01,,1906000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26240BA.OO.1320BA.02,78200.0,78200.0,41.0,41.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,26240BC.GG.1324BC.02,93800.0,93800.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26240BC.OO.1320BC.01,96900.0,96900.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,26240BC.SS.1320BC.01,,1204000.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26240CE.OO.1225CE.02,78200.0,78200.0,41.0,41.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,26240OR.OO.1320OR.05,78200.0,78200.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.1320OR.08,78200.0,78200.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D002CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D315CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240OR.OO.D404CR.02,53400.0,53400.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.05,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.06,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.07,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26240ST.OO.1320ST.08,38500.0,38500.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26242OR.ZZ.1322OR.02,,1539000.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26240BA.OO.1320BA.01,93100.0,93100.0,41.0,41.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,15510BC.OO.1320BC.02,65800.0,65800.0,41.0,41.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.1320OR.03,65800.0,65800.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.1320OR.04,65800.0,65800.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.D002CR.02,43500.0,43500.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510OR.OO.D315CR.02,43500.0,43500.0,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.06,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.07,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.08,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.09,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15510ST.OO.1320ST.10,28600.0,28600.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15512BC.ZZ.1322BC.01,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15407BA.OO.1220BA.01,101100.0,101100.0,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,15407OR.OO.1220OR.01,101100.0,101100.0,41.0,41.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,15407ST.OO.1220ST.01,76400.0,76400.0,41.0,41.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15407ST.OO.1220ST.02,76400.0,76400.0,41.0,41.0,Stainless Steel,Rose Gold,other,other,True,True,True
Audemars Piguet,15412BA.YG.1224BA.01-B,,,41.0,41.0,18-Carat Yellow Gold,Yellow Gold,other,other,False,True,True
Audemars Piguet,15412BC.SS.1220BC.02,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412BC.TO.1220BC.01,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412BC.YG.1224BC.03-B,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15412OR.YG.1224OR.01-B,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,15416CE.OO.1225CE.01,101100.0,101100.0,41.0,41.0,Black Ceramic,Ceramic,other,other,True,True,True
Audemars Piguet,15416CE.OO.1225CE.02,101100.0,101100.0,41.0,41.0,Black Ceramic,Rose Gold,other,other,True,True,True
Audemars Piguet,15417OR.ZZ.1267OR.01.A,,,41.0,41.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,15514BC.YY.1284BC.02,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15514BC.YY.1284BC.04,,,41.0,41.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26670ST.OO.1240ST.02,,1523000.0,39.0,39.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,16202BA.HH.1241BA.01,,2118000.0,39.0,39.0,18-Carat Yellow Gold,Gold,other,other,False,True,True
Audemars Piguet,16202BA.OO.1240BA.02,80700.0,80700.0,39.0,39.0,18-Carat Yellow Gold,"Gold,Gradient",other,other,True,True,True
Audemars Piguet,16202BC.OO.1240BC.02,80700.0,80700.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,16202BC.ZZ.1241BC.01,,1612000.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,16202BC.ZZ.1241BC.02,,1474000.0,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,16202ST.OO.1240ST.02,36000.0,36000.0,39.0,39.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,16202XT.OO.1240XT.01,99300.0,99300.0,39.0,39.0,Titanium,Titanium,other,other,True,True,True
Audemars Piguet,16204BA.OO.1240BA.01,,949000.0,39.0,39.0,18-Carat Yellow Gold,"Skeleton,Gold",other,other,False,True,True
Audemars Piguet,16204BC.OO.1240BC.01,,,39.0,39.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26319OR.AY.1256OR.01,95900.0,95900.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,26715BC.ZZ.1356BC.01,,1069000.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26715BC.ZZ.1356BC.02,,1151000.0,38.0,38.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26715OR.OO.1356OR.01,70800.0,70800.0,38.0,38.0,18-Carat Pink Gold,Pink Gold,other,other,True,True,True
Audemars Piguet,26715OR.ZZ.1356OR.01,77000.0,77000.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,26715OR.ZZ.1356OR.02,,1151000.0,38.0,38.0,18-Carat Pink Gold,Rose Gold,other,other,False,True,True
Audemars Piguet,26715ST.OO.1356ST.01,37300.0,37300.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26715ST.OO.1356ST.02,37300.0,37300.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26715ST.ZZ.1356ST.01,43500.0,43500.0,38.0,38.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,26660BC.ZZ.1356BC.01,,2212000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,26660ST.OO.1356ST.02,,1523000.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,False,True,True
Audemars Piguet,15550BA.GG.1356BA.01,68300.0,68300.0,37.0,37.0,18-Carat Yellow Gold,Gold,other,other,True,True,True
Audemars Piguet,15550BA.OO.1356BA.01,63300.0,63300.0,37.0,37.0,18-Carat Yellow Gold,Yellow Gold,other,other,True,True,True
Audemars Piguet,15550SR.OO.1356SR.02,32100.0,32100.0,37.0,37.0,Stainless Steel,"Stainless Steel,Rose Gold",other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.06,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.07,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15550ST.OO.1356ST.08,27400.0,27400.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551BC.ZZ.1356BC.01,,863000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,False,True,True
Audemars Piguet,15551BC.ZZ.D405CR.01,67900.0,67900.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZS.D344CR.01,67900.0,67900.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.04,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.05,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551OR.ZZ.1356OR.06,65800.0,65800.0,37.0,37.0,18-Carat Pink Gold,Rose Gold,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.04,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.05,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15551ST.ZZ.1356ST.06,33600.0,33600.0,37.0,37.0,Stainless Steel,Stainless Steel,other,other,True,True,True
Audemars Piguet,15466BC.GG.1259BC.01,100000.0,100000.0,37.0,37.0,18-Carat White Gold,White Gold,other,other,True,True,True
