Brand,ModelNumber,Price_YourData,Price_TimeZ,CaseDiameter_YourData,CaseDiameter_TimeZ,CaseMaterial_YourData,CaseMaterial_TimeZ,Price_Match,CaseDiameter_Match,CaseMaterial_Match
Panerai,PAM01087,5600,5600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01086,5600,5600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01085,6100,6100,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01084,6100,6100,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM00914,7100,7100,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM00915,7600,7600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM00422,10800,10800,47,47,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01371,7800,7800,40,40,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01370,7800,7800,40,40,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01372,7800,7800,40,40,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01408,9300,9300,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01314,8800,8800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01313,8800,8800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01312,8800,8800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01356,9400,9400,44,44,Esteel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01157,9400,9400,44,44,Esteel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01358,9400,9400,44,44,Esteel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01564,9500,9500,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01316,9500,9500,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01562,9500,9500,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01412,9800,9800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02661,14800,14800,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01529,16200,16200,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM02662,16300,16300,44,44,Titane - Carbotech,"Titanium,Titanium Gold",TRUE,TRUE,TRUE
Panerai,PAM01112,26800,26800,44,44,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01367,9200,9200,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01365,9200,9200,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01404,9600,9600,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01360,10600,10600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01361,10600,10600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01467,12700,12700,44,44,Titanium Dlc,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01441,14900,14900,44,44,Titanium,"Titanium,Ceramic",TRUE,TRUE,TRUE
Panerai,PAM01218,10000,10000,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01109,10000,10000,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01548,10800,10800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01110,10800,10800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01219,16600,16600,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01498,17700,17700,44,44,Titanium,Ceramic,TRUE,TRUE,TRUE
Panerai,PAM01111,29400,29400,44,44,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01519,48000,48000,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01409,11000,11000,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01419,17900,17900,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01299,18200,18200,47,47,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM00742,48000,48000,44,44,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM00715,66400,66400,44,44,Platinumtech,,TRUE,TRUE,FALSE
Panerai,PAM00670,24000,24000,47,47,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01060,174300,174300,47,47,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM00920,235200,235200,50,50,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01565,11300,11300,42,42,Steel - Ceramic,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01507,12300,12300,42,42,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01543,16600,16600,44,44,Ti-Ceramitech,,TRUE,TRUE,FALSE
Panerai,PAM01466,16600,16600,44,44,Ti-Ceramitech,,TRUE,TRUE,FALSE
Panerai,PAM01405,179900,179900,45,45,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM02223,9500,9500,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02979,20200,20200,47,47,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM02683,10500,10500,42,42,Steel - Ceramic,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02068,11700,11700,42,42,Steel - Ceramic,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02231,17600,17600,42,42,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01074,17700,17700,42,42,Bronze,"Titanium,Bronze",TRUE,TRUE,TRUE
Panerai,PAM01229,9900,9900,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01323,11100,11100,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01288,11600,11600,44,44,Esteel,"Ceramic,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01289,11600,11600,44,44,Esteel,"Ceramic,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01287,11600,11600,44,44,Esteel,"Ceramic,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01232,18600,18600,44,44,Carbotech,"Titanium,Carbon",TRUE,TRUE,TRUE
Panerai,PAM01402,61700,61700,47,47,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02305,10700,10700,47,47,Titanium,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM02692,14800,14800,47,47,Bmg-Tech™,,TRUE,TRUE,FALSE
Panerai,PAM02239,30400,30400,47,47,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01403,48000,48000,47,47,Titane - Carbotech,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01283,48000,48000,47,47,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01285,87000,87000,47,47,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM00968,18600,18600,47,47,Bronze - Ceramic,"Titanium,Ceramic,Bronze",TRUE,TRUE,TRUE
Panerai,PAM02164,29900,29900,42,42,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM02070,33300,33300,44,44,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01248,6900,6900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01273,6900,6900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01247,6900,6900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01123,7700,7700,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01425,6900,6900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01426,6900,6900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01378,7400,7400,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01311,7900,7900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01319,7900,7900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01309,7900,7900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01180,9600,9600,38,38,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01179,9600,9600,38,38,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01301,10400,10400,38,38,Steel,"Stainless Steel,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01388,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01274,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01250,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01124,8100,8100,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01428,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01429,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01381,7800,7800,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01424,7300,7300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01280,18600,18600,38,38,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01326,37200,37200,38,38,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01182,37200,37200,38,38,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01181,21500,21500,38,38,Goldtech,Red Gold,TRUE,TRUE,TRUE
Panerai,PAM01504,40200,40200,38,38,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01423,21500,21500,42,42,Yellow Gold,Yellow Gold,TRUE,TRUE,TRUE
Panerai,PAM01336,21500,21500,42,42,Goldtech,Rose Gold,TRUE,TRUE,TRUE
Panerai,PAM01329,39200,39200,42,42,Platinumtech,,TRUE,TRUE,FALSE
Panerai,PAM01383,4900,4900,45,45,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01384,5400,5400,45,45,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01385,5400,5400,45,45,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01334,7100,7100,45,47,Steel,Stainless Steel,TRUE,FALSE,TRUE
Panerai,PAM01335,7100,7100,45,47,Steel,Stainless Steel,TRUE,FALSE,TRUE
Panerai,PAM01350,7100,7100,45,45,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01347,9700,9700,45,45,Steel With Pvd Coating,eSteel™,TRUE,TRUE,TRUE
Panerai,PAM01348,9700,9700,45,45,Steel With Pvd Coating,eSteel™,TRUE,TRUE,TRUE
Panerai,PAM01349,12300,12300,45,45,Steel With Pvd Coating,eSteel™,TRUE,TRUE,TRUE
Panerai,PAM00760,18600,18600,47,47,Bronze,"Bronze,Stainless Steel",TRUE,TRUE,TRUE
Panerai,PAM01026,18200,18200,40,40,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01437,18200,18200,40,40,Yellow Gold,Yellow Gold,TRUE,TRUE,TRUE
Panerai,PAM01363,36900,36900,45,45,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01364,54500,54500,45,45,Platinumtech,,TRUE,TRUE,FALSE
Panerai,PAM01432,81000,81000,45,45,Platinumtech,,TRUE,TRUE,FALSE
Panerai,PAM01284,156800,156800,45,45,Bronze,,TRUE,TRUE,FALSE
Panerai,PAM00600,415000,415000,49,49,Goldtech,Red Gold,TRUE,TRUE,TRUE
Panerai,PAM01482,15200,15200,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01483,19500,19500,44,44,Ceramic,Ceramic,TRUE,TRUE,TRUE
Panerai,PAM01570,6000,6000,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01572,6000,6000,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01573,6000,6000,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01382,4900,4900,45,45,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01623,5600,5600,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01624,6100,6100,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01641,25400,25400,40,40,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01681,12100,12100,44,40,Esteel,Stainless Steel,TRUE,FALSE,TRUE
Panerai,PAM01563,18100,18100,42,42,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01513,19700,19700,44,44,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01669,13700,13700,47,47,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM02616,18900,18900,47,47,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01521,34200,34200,47,47,Titanium,Titanium,TRUE,TRUE,TRUE
Panerai,PAM01800,99600,99600,49,49,Ti-Ceramitech,,TRUE,TRUE,FALSE
Panerai,PAM02025,8800,8800,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01442,41200,41200,42,42,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM01387,8300,8300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01494,41200,41200,42,42,Goldtech,Goldtech,TRUE,TRUE,TRUE
Panerai,PAM02973,9500,9500,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01579,11000,11000,42,42,Steel - Ceramic,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01595,9900,9900,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01539,8300,8300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01518,10200,10200,44,44,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01508,7900,7900,38,38,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01640,9800,9800,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Panerai,PAM01526,13300,13300,40,40,Carbotech,,TRUE,TRUE,FALSE
Panerai,PAM01571,6000,6000,40,40,Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,85180/000J-H069,35300,35300,40,40,Yellow Gold,Gold,TRUE,TRUE,TRUE
Vacheron Constantin,7920V/210R-B965,75500,75500,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,5520V/210R-B966,79500,79500,42.5,42.5,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4520V/210R-B967,60500,60500,41,41,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1225V/200R-H031,51500,51500,33,33,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4600E/000R-H101,25500,25500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,86073/000P-H033,,,40,40,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,86073/000R-H034,,,40,40,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,2405A/000G-H021,,,38,38,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,2405A/000R-H022,,,38,38,18K Pink Gold,"Blue,Rose Gold,Silver",FALSE,TRUE,TRUE
Vacheron Constantin,2400A/000G-H023,,,38,38,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,2400A/000R-H024,,,38,38,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,5100T/000P-H041,,,42.5,42.5,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,4010U/000G-H070,49400,49400,42.5,42.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1410U/000G-H017,25200,25200,39,39,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1410U/000R-H018,25200,25200,39,39,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8005F/000R-H030,43100,43100,37,37,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,6000V/210T-H032,,,42.5,42.5,Titanium,Titanium,FALSE,TRUE,TRUE
Vacheron Constantin,4605V/200R-B969,58500,58500,35,35,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8005F/000R-B498,39300,39300,37,37,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,6007V/210G-B955,,1980000,42.5,42.5,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,82172/000R-H008,23700,23700,38,38,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4300V/220R-B509,115000,115000,41.5,41.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4300V/220R-B064,115000,115000,41.5,41.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4300V/220G-B945,115000,115000,41.5,41.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4300V/220R-B547,,130000,41.5,41.5,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,4300V/220R-B642,,1170000,41.5,41.5,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,4300V/220G-B946,,130000,41.5,41.5,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,7500U/000R-B994,,1310000,41,41,Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,7500U/000G-B991,,1310000,41,41,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6000V/210T-B935,,1430000,42.5,42.5,Titanium,Titanium,FALSE,TRUE,TRUE
Vacheron Constantin,6000V/210R-B934,,1630000,42.5,42.5,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6000V/210R-B733,,1320000,42.5,42.5,18K Pink Gold,Rose Gold,FALSE,TRUE,TRUE
Vacheron Constantin,5520V/210R-B952,79500,79500,42.5,42.5,18K Pink Gold,"Rose Gold,Pink Gold",TRUE,TRUE,TRUE
Vacheron Constantin,5520V/210A-B481,35600,35600,42.5,42.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,5520V/210A-B686,35600,35600,42.5,42.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,5520V/210A-B148,35600,35600,42.5,42.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,7920V/000R-B336,48500,48500,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,7920V/210A-B333,30900,30900,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,7920V/210A-B546,30900,30900,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,7920V/210A-B334,30900,30900,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4116U/000G-B909,82000,82000,37,37,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,6000T/000P-H025,,,41,41,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,6010T/000R-B638,,,41,41,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,5100T/000R-B623,,1570000,42.5,42.5,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6035T/000R-B634,,1170000,39,39,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6000E/000R-B488,,130000,41,41,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6000T/000R-B346,,131000,41,41,18K Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6025T/000G-B635,,1560000,39,39,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,6000V/110A-B544,,129000,42.5,42.5,Stainless Steel,Stainless Steel,FALSE,TRUE,TRUE
Vacheron Constantin,5000T/000P-B975,,1166000,43,43,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,5000H/000R-B059,64000,64000,38.5,38.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,5000H/000A-B582,47600,47600,38.5,38.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,3200T/002P-B578,,,42,42,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,4020T/000R-B654,53000,53000,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4606F/000R-B648,66000,66000,35,35,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,7620A/000R-B927,,,42,42,18K Pink Gold,"Pink Gold,Red Gold",FALSE,TRUE,TRUE
Vacheron Constantin,7620A/000R-B926,,,42,42,18K Pink Gold,"Pink Gold,Red Gold",FALSE,TRUE,TRUE
Vacheron Constantin,7500U/000R-B992,,1310000,41,41,Pink Gold,Pink Gold,FALSE,TRUE,TRUE
Vacheron Constantin,4600V/200R-B979,52000,52000,34.5,34.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4605F/000R-B496,34100,34100,35,35,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4010T/000R-B344,45300,45300,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4605V/200R-B968,58500,58500,35,35,18K Pink Gold,Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4000E/000R-B065,44500,44500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4605F/110R-B496,45800,45800,35,35,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4400E/000R-B436,44500,44500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4605V/200R-B978,58500,58500,35,35,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4000E/000R-B438,44500,44500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4305T/000R-B947,88000,88000,36.5,36.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,43175/000R-B519,88000,88000,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,43175/000R-9687,88000,88000,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4020T/000G-B655,53000,53000,41,41,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4606F/000G-B649,66000,66000,35,35,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,7620A/000G-B929,,1200000,42,42,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,7620A/000G-B928,,,42,42,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,7500U/000G-B993,,1310000,41,41,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,4305T/000G-B948,88000,88000,36.5,36.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4010T/000G-B740,45300,45300,41,41,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4000E/000A-B439,27400,27400,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4000E/000A-B548,27400,27400,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4400E/000A-B437,27400,27400,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4605F/110A-B495,23400,23400,35,35,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4605V/200A-B971,30500,30500,35,35,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4600V/200A-B980,23100,23100,34.5,34.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4000U/000P-H003,62000,62000,42.5,42.5,950 Platinum,,TRUE,TRUE,FALSE
Vacheron Constantin,4000U/000R-B516,49400,49400,42.5,42.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4000U/000R-B110,49400,49400,42.5,42.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8005F/000R-B958,39300,39300,37,37,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,8016F/127R-B977,,,37,37,18K Pink Gold,Gold,FALSE,TRUE,TRUE
Vacheron Constantin,8005F/120R-H002,57000,57000,37,37,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,7000M/000R-B109,40400,40400,4236.7,4236.7,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4010U/000R-B329,49400,49400,42.5,42.5,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8006F/000R-B976,82000,82000,37,37,18K Pink Gold,Gold,TRUE,TRUE,TRUE
Vacheron Constantin,83570/000R-9915,45000,45000,36,36,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8006F/000G-B942,112000,112000,37,37,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,8016F/127G-B499,,1250000,37,37,White Gold,White Gold,FALSE,TRUE,TRUE
Vacheron Constantin,8006F/000G-B499,82000,82000,37,37,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,7006T/000G-B913,82000,82000,37.5,37.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4010U/000G-B330,49400,49400,42.5,42.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,83570/000G-9916,45000,45000,36,36,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4000V/210A-B911,43800,43800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,8005F/120A-B497,28900,28900,37,37,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4200H/222J-B935,74000,74000,37,37,Yellow Gold,Yellow Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4600E/000R-B576,25500,25500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81515/000R-9892,36200,36200,,28.4,18K Pink Gold,Pink Gold,TRUE,FALSE,TRUE
Vacheron Constantin,85180/000R-B515,31800,31800,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1225V/200R-H015,51500,51500,33,33,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,82230/000R-9963,28100,28100,4236.7,36.7,18K Pink Gold,Pink Gold,TRUE,FALSE,TRUE
Vacheron Constantin,85180/000R-9248,31800,31800,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,87172/000R-9302,30200,30200,38,38,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
